index,area_string,posted,neighborhood,post title,number_bedrooms,sqft,URL,price
1708,sandiego,2021-11-09 11:26, (South San diego south san diego county ),CUARTO AMUEBLADO ENTRADA PRIVADA !,6,2424.0,https://sandiego.craigslist.org/ssd/roo/d/san-diego-cuarto-amueblado-entrada/7405706486.html,1295
1709,sandiego,2021-11-09 11:23, (Mission Valley city of san diego ),Room for Rent at Escala,1,,https://sandiego.craigslist.org/csd/roo/d/san-diego-room-for-rent-at-escala/7405712035.html,1100
1710,sandiego,2021-11-09 11:19, (Kearney Mesa city of san diego ),Upstairs room with 1.5 shared bath,1,140.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-upstairs-room-with-15-shared/7402611191.html,800
1711,sandiego,2021-11-09 11:17, (bay ho city of san diego ),Large Bedroom in a spacious house overlooking a canyon,4,2500.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-large-bedroom-in-spacious/7403110371.html,1400
1712,sandiego,2021-11-09 11:09, (Shadowridge north san diego county ),"$1,100 room for rent (everything included) in Shadowridge Summerwind",2,880.0,https://sandiego.craigslist.org/nsd/roo/d/vista-1100-room-for-rent-everything/7403987691.html,1100
1713,sandiego,2021-11-09 11:08, (Scripps Ranch city of san diego ),One Bedroom Available in Scripps Ranch,,,https://sandiego.craigslist.org/csd/roo/d/san-diego-one-bedroom-available-in/7405697471.html,900
1714,sandiego,2021-11-09 11:04," (San Diego, SDSU, College city of san diego )","Room w/ private bathroom. Free Utilities, house cleaning, WiFi,",1,144.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-room-private-bathroom-free/7401620000.html,950
1715,sandiego,2021-11-09 11:03," (City Heights, North Park, Normal Heights city of san diego )","$795/month, Female Roommate Wanted, Mature and Responsible, No Animals",2,1160.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-795-month-female-roommate/7397532476.html,795
1716,sandiego,2021-11-09 10:31, (San Marcos north san diego county ),"Private Furnished Bedroom, FREE utilities, nice location near colleges",,140.0,https://sandiego.craigslist.org/nsd/roo/d/san-marcos-private-furnished-bedroom/7401651128.html,695
1717,sandiego,2021-11-09 10:31, (Chula Vista south san diego county ),Rooms for Rent,1,,https://sandiego.craigslist.org/ssd/roo/d/chula-vista-rooms-for-rent/7405682721.html,0
1718,sandiego,2021-11-09 10:23, (San Marcos north san diego county ),"NICE Furnished Bedroom, FREE utilities, great location near colleges",,140.0,https://sandiego.craigslist.org/nsd/roo/d/san-marcos-nice-furnished-bedroom-free/7398740010.html,695
1719,sandiego,2021-11-09 09:57," (Oceanside, CA north san diego county )",Room Available For Rent,1,,https://sandiego.craigslist.org/nsd/roo/d/oceanside-room-available-for-rent/7405663431.html,850
1720,sandiego,2021-11-09 09:48, (University City city of san diego ),Room For Rent,3,,https://sandiego.craigslist.org/csd/roo/d/san-diego-room-for-rent/7405658370.html,1100
1721,sandiego,2021-11-09 09:38, (La Mesa east san diego county ),Two connected rooms (bedroom/LARGE private office/den,2,,https://sandiego.craigslist.org/esd/roo/d/la-mesa-two-connected-rooms-bedroom/7405652092.html,1795
1722,sandiego,2021-11-09 09:37, (La Mesa city of san diego ),Large room/office/den combo for rent,2,,https://sandiego.craigslist.org/csd/roo/d/la-mesa-large-room-office-den-combo-for/7398771228.html,1795
1723,sandiego,2021-11-09 09:37, (San Diego city of san diego ),room is ready for one person,,,https://sandiego.craigslist.org/csd/roo/d/san-diego-room-is-ready-for-one-person/7405651686.html,620
1724,sandiego,2021-11-09 09:35, (San Diego La Jolla Bay Ho Bay Park Area city of san diego ),Amazing Ocean View Home Live The Dream !,,,https://sandiego.craigslist.org/csd/roo/d/san-diego-amazing-ocean-view-home-live/7393505015.html,1500
1725,sandiego,2021-11-09 09:33, (clairemont pacific beach la jolla city of san diego ),"Great Pad, Great Roommate Wanted !",,,https://sandiego.craigslist.org/csd/roo/d/san-diego-great-pad-great-roommate/7401652775.html,1500
1726,sandiego,2021-11-09 09:33, (Chula Vista/Rancho Del Rey east san diego county ),Sober Living Housing near Southwestern College,,,https://sandiego.craigslist.org/esd/roo/d/chula-vista-sober-living-housing-near/7403559800.html,595
1727,sandiego,2021-11-09 09:27, (Mira Mesa north san diego county ),1 room w/ shared bathroom,3,,https://sandiego.craigslist.org/nsd/roo/d/san-diego-room-shared-bathroom/7405645480.html,850
1728,sandiego,2021-11-09 09:23, (Oceanside north san diego county ),Room for Rent utilities included,,,https://sandiego.craigslist.org/nsd/roo/d/oceanside-room-for-rent-utilities/7405643524.html,1000
1729,sandiego,2021-11-09 09:23, ( north san diego county ),3br - 1800ft2 - AMAZING VIEWS (Playas de Tijuana),,,https://sandiego.craigslist.org/nsd/roo/d/la-jolla-3br-ft2-amazing-views-playas/7405637061.html,450
1730,sandiego,2021-11-09 09:05, (Vista north san diego county ),Large Furnished Room/Private Bath/Walk-in Closet,1,1250.0,https://sandiego.craigslist.org/nsd/roo/d/vista-large-furnished-room-private-bath/7403557586.html,1300
1731,sandiego,2021-11-09 09:02, ( city of san diego ),"Master BR/ private bath, garage parking!!",2,1100.0,https://sandiego.craigslist.org/csd/roo/d/chula-vista-master-br-private-bath/7405622612.html,500
1732,sandiego,2021-11-09 08:56, (Escondido north san diego county ),Large Room for rent,1,168.0,https://sandiego.craigslist.org/nsd/roo/d/escondido-large-room-for-rent/7402228802.html,750
1733,sandiego,2021-11-09 08:56, (Mira Mesa city of san diego ),Private Bdrm & Bath (Utilities Included),,150.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-private-bdrm-bath-utilities/7403259041.html,900
1734,sandiego,2021-11-09 08:54, (La Jolla / ucsd // UTC area north san diego county ),"ROOM w, Walk-in Closet /  La Jolla /U.C.S.D. /  UTC AREA!",,2700.0,https://sandiego.craigslist.org/nsd/roo/d/san-diego-room-walk-in-closet-la-jolla/7405608359.html,1149
1735,sandiego,2021-11-09 08:46, (La Jolla / ucsd // UTC area north san diego county ),"ROOM w, Walk-in Closet /  La Jolla /U.C.S.D. /  UTC AREA!",,2700.0,https://sandiego.craigslist.org/nsd/roo/d/san-diego-room-walk-in-closet-la-jolla/7405609787.html,1149
1736,sandiego,2021-11-09 08:36, (La Jolla / UCSD / UTC / /Beaches! city of san diego ),HOUSING  Near U.C.S.D. and UTC Mall!!!,1,,https://sandiego.craigslist.org/csd/roo/d/san-diego-housing-near-ucsd-and-utc-mall/7393859501.html,1298
1737,sandiego,2021-11-09 08:27, (Oceanside north san diego county ),Share 4 bedroom 2 bath house,2,1600.0,https://sandiego.craigslist.org/nsd/roo/d/oceanside-share-bedroom-bath-house/7405610426.html,1800
1738,sandiego,2021-11-09 08:19," (Normal Heights, San Diego city of san diego )",Room for rent - FEMALES ONLY,,144.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-room-for-rent-females-only/7402811094.html,1000
1739,sandiego,2021-11-09 08:12, (Carlsbad north san diego county ),Jazz House,,,https://sandiego.craigslist.org/nsd/roo/d/carlsbad-jazz-house/7397746525.html,0
1740,sandiego,2021-11-09 07:58, (Ocean beach city of san diego ),2 bedrooms for rent in a large 4 bedroom house,,,https://sandiego.craigslist.org/csd/roo/d/san-diego-bedrooms-for-rent-in-large/7405593136.html,1100
1741,sandiego,2021-11-09 07:41," (La Mesa, CA city of san diego )",FEMALE ROOMMATE WANTED,1,120.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-female-roommate-wanted/7405584607.html,500
1742,sandiego,2021-11-09 07:40, (Rancho Bernardo north san diego county ),Mature Female Roomate Wanted,2,,https://sandiego.craigslist.org/nsd/roo/d/san-diego-mature-female-roomate-wanted/7397166310.html,950
1743,sandiego,2021-11-09 07:36, ( city of san diego ),"$550/Month + Utilities, 1 sunny bedroom with shared bath facing backya",,1600.0,https://sandiego.craigslist.org/csd/roo/d/chula-vista-550-month-utilities-sunny/7405581978.html,550
1744,sandiego,2021-11-09 07:33, (San Diego city of san diego ),$750 room. Utilities covered.,5,100.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-750-room-utilities-covered/7405579708.html,750
1745,sandiego,2021-11-09 07:16," (ALLIED GARDENS, QUIET, CLEAN, SAFE RESIDENTIAL HOMES city of san diego )","SDSU TCHRS,STUDENTS,MEDICS...,MSTR BDRM,ALL UTIL.PD/NO SMOKE,NO LEASE",1,,https://sandiego.craigslist.org/csd/roo/d/san-diego-sdsu-tchrsstudentsmedicsmstr/7404186975.html,1400
1746,sandiego,2021-11-09 06:50, (Chula Vista city of san diego ),Room in Beautiful Home in Bonita/Eastlake/ (Chula Vista),,,https://sandiego.craigslist.org/csd/roo/d/chula-vista-room-in-beautiful-home-in/7405552625.html,0
1747,sandiego,2021-11-09 06:33, (Rancho San Diego side of El Cajon east san diego county ),Master Bedroom in clean quiet beautiful apartment,2,,https://sandiego.craigslist.org/esd/roo/d/el-cajon-master-bedroom-in-clean-quiet/7405551319.html,925
1748,sandiego,2021-11-09 06:21, (Bonita city of san diego ),"Room in Bonita with private bath, furniture",1,,https://sandiego.craigslist.org/csd/roo/d/chula-vista-room-in-bonita-with-private/7405546127.html,1000
1749,sandiego,2021-11-09 06:13, (Golden Hill city of san diego ),Furnished BEDROOM FOR Rent in Golden Hill utilities included,,110.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-furnished-bedroom-for-rent-in/7405542930.html,900
1750,sandiego,2021-11-09 03:46, (Imperial Beach south san diego county ),looking for a roomate,1,,https://sandiego.craigslist.org/ssd/roo/d/imperial-beach-looking-for-roomate/7405502047.html,1200
1751,sandiego,2021-11-09 02:29, (San Diego city of san diego ),Room for rent OR MONTHLY LODGING,1,,https://sandiego.craigslist.org/csd/roo/d/san-diego-room-for-rent-or-monthly/7404618718.html,0
1752,sandiego,2021-11-09 01:42," (Mira Mesa , San Diego city of san diego )",Room for rent OR MONTHLY LODGING,1,,https://sandiego.craigslist.org/csd/roo/d/san-diego-room-for-rent-or-monthly/7404197458.html,0
1753,sandiego,2021-11-09 00:45, (La Jolla city of san diego ),Student Housing -  Rooms Available Now,,,https://sandiego.craigslist.org/csd/roo/d/la-jolla-student-housing-rooms/7405484538.html,0
1754,sandiego,2021-11-09 00:28, (Pacific beach city of san diego ),"Furnished room available, walking distance to everything!",2,1750.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-furnished-room-available/7405489612.html,2100
1755,sandiego,2021-11-09 00:25, (HILLCREST city of san diego ),1 BEDROM $1200,2,,https://sandiego.craigslist.org/csd/roo/d/san-diego-bedrom-1200/7405490196.html,1200
1756,sandiego,2021-11-09 00:15, (Golden Hill city of san diego ),Large Furnished Master Bedroom W/ En-suite Bathroom in Craftsman House,,,https://sandiego.craigslist.org/csd/roo/d/san-diego-large-furnished-master/7392779751.html,1300
1757,sandiego,2021-11-09 00:00, (North Park city of san diego ),"ONE BEDROOM apt FURNISHED, one block from the popular PARK Blvd!",1,975.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-one-bedroom-apt-furnished-one/7403601639.html,2900
1758,sandiego,2021-11-08 23:00, (Pacific Beach city of san diego ),PB Condo with rooftop & garage,2,1400.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-pb-condo-with-rooftop-garage/7405483267.html,1600
1759,sandiego,2021-11-08 22:48, (San Diego city of san diego ),"3bdrm 2 bth HOUSE , quiet neighborhood, respectable neighbors. Huge backyard and",3,,https://sandiego.craigslist.org/csd/roo/d/san-diego-3bdrm-bth-house-quiet/7405483135.html,1475
1760,sandiego,2021-11-08 21:54, (National City south san diego county ),Large bedroom w/ private bath and walk in closet,1,243.0,https://sandiego.craigslist.org/ssd/roo/d/national-city-large-bedroom-private/7405478005.html,1250
1761,sandiego,2021-11-08 20:37, (Mission Valley/Linda Vista city of san diego ),Room for Rent in Fashion Hills Condo Available 12/1,2,160.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-room-for-rent-in-fashion/7402685736.html,1150
1762,sandiego,2021-11-08 20:24, (Carlsbad north san diego county ),room for rent in a house,1,330.0,https://sandiego.craigslist.org/nsd/roo/d/carlsbad-room-for-rent-in-house/7405459025.html,1300
1763,sandiego,2021-11-08 20:18, (Oceanside north san diego county ),Looking for roommate,1,,https://sandiego.craigslist.org/nsd/roo/d/oceanside-looking-for-roommate/7405463665.html,300
1764,sandiego,2021-11-08 19:57, (Bay Park / Clairemont Mesa West city of san diego ),***Housemate Wanted*** 3 Bed / 1900sqft Beautiful House in Bay Bark,3,1900.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-housemate-wanted-bed-1900sqft/7405450598.html,1650
1765,sandiego,2021-11-08 19:37, (ALPINE east san diego county ),ROOM FOR RENT IN BEAUTIFUL NEW MODULAR HOME,3,,https://sandiego.craigslist.org/esd/roo/d/alpine-room-for-rent-in-beautiful-new/7401884497.html,700
1766,sandiego,2021-11-08 19:31, (San Marcos north san diego county ),"NICE Furnished Bedroom, FREE utilities, great location near colleges",,140.0,https://sandiego.craigslist.org/nsd/roo/d/san-marcos-nice-furnished-bedroom-free/7404569889.html,695
1767,sandiego,2021-11-08 19:27, (San Diego city of san diego ),Seeking Animal Lover/LGBT friendly roommate to share house,2,,https://sandiego.craigslist.org/csd/roo/d/san-diego-seeking-animal-lover-lgbt/7405453073.html,900
1768,sandiego,2021-11-08 19:27, (San Marcos north san diego county ),"Furnished Private Bedroom, FREE utilities, great location by colleges",,140.0,https://sandiego.craigslist.org/nsd/roo/d/san-marcos-furnished-private-bedroom/7404573813.html,695
1769,sandiego,2021-11-08 19:25, (San Diego city of san diego ),1 bedroom w/ private full bathroom in new luxury 3 story townhome,1,,https://sandiego.craigslist.org/csd/roo/d/san-diego-bedroom-private-full-bathroom/7405452550.html,1300
1770,sandiego,2021-11-08 19:23, (SAN DIEGO COUNTY north san diego county ),Animal lover and LGBT friendly roommate wanted to share house,2,,https://sandiego.craigslist.org/nsd/roo/d/escondido-animal-lover-and-lgbt/7405452160.html,900
1771,sandiego,2021-11-08 19:18, (san diego city of san diego ),Private Bedroom North Park - Available Now,,,https://sandiego.craigslist.org/csd/roo/d/san-diego-private-bedroom-north-park/7403236850.html,900
1772,sandiego,2021-11-08 19:09, (Playas de Tijuana city of san diego ),AMAZING VIEWS,3,1800.0,https://sandiego.craigslist.org/csd/roo/d/mollusk-amazing-views/7401063682.html,450
1773,sandiego,2021-11-08 19:05, (Bay Park / Clairemont Mesa West city of san diego ),House Share Offer / $1650 3 Bedroom 1900sqft,3,1900.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-house-share-offer-bedroom/7405444688.html,1650
1774,sandiego,2021-11-08 18:56, (Otay Ranch south san diego county ),Furnished Bedroom | Private Bath | All Utilities,,,https://sandiego.craigslist.org/ssd/roo/d/chula-vista-furnished-bedroom-private/7404364028.html,1100
1775,sandiego,2021-11-08 18:40, (Oceanside north san diego county ),**Seeking Roommate** Camp Pendleton Rancho Del Oro,1,250.0,https://sandiego.craigslist.org/nsd/roo/d/san-luis-rey-seeking-roommate-camp/7405441753.html,795
1776,sandiego,2021-11-08 17:56, (Solana Beach north san diego county ),1 minute to beach walks and beautiful sunsets,2,,https://sandiego.craigslist.org/nsd/roo/d/solana-beach-minute-to-beach-walks-and/7405429283.html,1900
1777,sandiego,2021-11-08 17:00, (Mira Mesa city of san diego ),Room for Rent,,110.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-room-for-rent/7405409872.html,850
1778,sandiego,2021-11-08 16:51, (Scripps Ranch city of san diego ),"GAY Guy Condo include Own Furnished Room/Bath, Half Garage, Ocean View",2,1032.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-gay-guy-condo-include-own/7404436100.html,950
1779,sandiego,2021-11-08 16:17, (Fashion Valley city of san diego ),Spectacular VIEW!!! Housemate wanted - Fashion Valley View,3,2200.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-spectacular-view-housemate/7403352414.html,1650
1780,sandiego,2021-11-08 16:17, (Fashion Valley city of san diego ),Spectacular VIEW!!! Housemate wanted - Fashion Valley View,3,2200.0,https://sandiego.craigslist.org/csd/roo/d/san-diego-spectacular-view-housemate/7403374957.html,1650
1781,sandiego,2021-11-08 16:15, ( north san diego county ),Room for Rent! 50-65yr Female Preferred,4,,https://sandiego.craigslist.org/nsd/roo/d/oceanside-room-for-rent-50-65yr-female/7405394313.html,750
1782,sandiego,2021-11-08 16:02, (East Escondido north san diego county ),Lovely studio-efficiency for rent,,,https://sandiego.craigslist.org/nsd/roo/d/escondido-lovely-studio-efficiency-for/7405388934.html,1175
1783,sandiego,2021-11-08 15:58, (Mira Mesa/Sorrento Valley city of san diego ),##**ROOM RENTAL IN MIRA MESA**##,,,https://sandiego.craigslist.org/csd/roo/d/san-diego-room-rental-in-mira-mesa/7402046230.html,820
1784,sandiego,2021-11-08 15:55, (CORAL BAY APARTMENTS city of san diego ),"Near Mission bay! Location,lots of amenities. Available 12/01/2021",,,https://sandiego.craigslist.org/csd/roo/d/san-diego-near-mission-bay-locationlots/7400781381.html,795
1785,sandiego,2021-11-08 15:31, (by ymca H street south san diego county ),Share Two Story Home /Female Preferred in Chula Vista,3,1422.0,https://sandiego.craigslist.org/ssd/roo/d/chula-vista-share-two-story-home-female/7403875597.html,850
1786,sandiego,2021-11-08 15:31, (h street east by YMCA city of san diego ),Share Two Story Home /Female Preferred (Chula Vista H street East),3,1422.0,https://sandiego.craigslist.org/csd/roo/d/chula-vista-share-two-story-home-female/7403875704.html,850
1787,sandiego,2021-11-08 15:30, (Otay Ranch/Chula Vista south san diego county ),Luxury Community - New Build,1,,https://sandiego.craigslist.org/ssd/roo/d/chula-vista-luxury-community-new-build/7396691691.html,1400
